Survived,PassengerId,DTree,Logit,SVM,AdaBoost,Random Forest,Naive Bayes,Neural Network,kNN,DTree (0),DTree (1),Logit (0),Logit (1),SVM (0),SVM (1),AdaBoost (0),AdaBoost (1),Random Forest (0),Random Forest (1),Naive Bayes (0),Naive Bayes (1),Neural Network (0),Neural Network (1),kNN (0),kNN (1)
0.0,974.0,0,0,0,0,0,1,0,1,0.926829268292683,0.07317073170731707,0.7438158934390648,0.25618410656093515,0.7964219906911633,0.2035780093088366,0.9999999999999998,2.2204460492503974e-16,0.8096232391417353,0.1903767608582648,0.3656930531411312,0.6343069468588688,0.9049252981923859,0.09507470180761415,0.2857142857142857,0.7142857142857143
0.0,975.0,0,0,0,0,0,0,0,0,0.9534883720930233,0.046511627906976744,0.9311030972966212,0.06889690270337877,0.7598866899605282,0.2401133100394717,0.9999999999999998,2.2204460492503974e-16,0.8869630344760014,0.11303696552399863,0.9297673675604143,0.07023263243958572,0.8906524948517986,0.10934750514820135,1.0,0.0
0.0,976.0,0,0,0,1,0,0,0,0,0.8732394366197183,0.1267605633802817,0.8265507901818511,0.17344920981814896,0.7922506392803502,0.2077493607196498,1.9304289056629065e-15,0.999999999999998,0.8840502050804574,0.11594979491954288,0.7295834657630342,0.27041653423696577,0.9439996637996629,0.056000336200337064,0.7142857142857143,0.2857142857142857
0.0,977.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9288195934860699,0.0711804065139301,0.7627239440195803,0.23727605598041954,0.9999999999999998,2.2204460492503974e-16,0.8569328922716726,0.1430671077283274,0.882774079975404,0.11722592002459596,0.8919492591473602,0.10805074085263974,1.0,0.0
1.0,978.0,1,1,1,1,1,1,1,1,0.2682926829268293,0.7317073170731707,0.46697621837057646,0.5330237816294235,0.30739702363561866,0.6926029763643813,2.2204460492503974e-16,0.9999999999999998,0.31092344530464083,0.6890765546953588,0.4738868805114627,0.5261131194885372,0.08174275786637053,0.9182572421336295,0.42857142857142855,0.5714285714285714
0.0,979.0,1,1,1,1,0,1,1,1,0.4492753623188406,0.5507246376811594,0.3960251366719433,0.6039748633280567,0.3143964778468564,0.6856035221531436,2.2204460492503974e-16,0.9999999999999998,0.6428780572034046,0.3571219427965954,0.2988471942036536,0.7011528057963464,0.07715074142690725,0.9228492585730927,0.2857142857142857,0.7142857142857143
1.0,980.0,1,1,1,1,1,0,1,1,0.2682926829268293,0.7317073170731707,0.4902194533833971,0.5097805466166029,0.3059821543772696,0.6940178456227306,0.12510535641994072,0.8748946435800593,0.27149323878852294,0.728506761211477,0.5210867572466901,0.47891324275331,0.08431306229266566,0.9156869377073343,0.14285714285714285,0.8571428571428571
0.0,981.0,1,0,0,1,1,1,1,1,0.3333333333333333,0.6666666666666666,0.6940085841058817,0.30599141589411827,0.6243404195002717,0.37565958049972825,2.2204460492503974e-16,0.9999999999999998,0.2765357142857143,0.7234642857142858,0.2954031414850485,0.7045968585149515,0.12751752180878706,0.8724824781912129,0.14285714285714285,0.8571428571428571
0.0,982.0,1,1,1,1,0,1,1,0,0.4492753623188406,0.5507246376811594,0.41946987515029444,0.5805301248497056,0.3136645699581227,0.6863354300418772,2.2204460492503974e-16,0.9999999999999998,0.6857450914387472,0.31425490856125227,0.2988471942036536,0.7011528057963464,0.08715329841379138,0.9128467015862086,0.5714285714285714,0.42857142857142855
0.0,983.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9311445144682028,0.06885548553179723,0.7598297250984197,0.24017027490158002,0.5,0.5,0.800688517874632,0.19931148212536753,0.9297673675604143,0.07023263243958572,0.8905865392263007,0.10941346077369932,0.7142857142857143,0.2857142857142857
0.0,984.0,0,1,1,1,1,1,1,1,0.5,0.5,0.12061243731508575,0.8793875626849142,0.19436204073212993,0.80563795926787,2.2204460492503974e-16,0.9999999999999998,0.08638690476190478,0.9136130952380952,0.015989600630053218,0.9840103993699467,0.0020457519612300246,0.99795424803877,0.14285714285714285,0.8571428571428571
0.0,985.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.931050195169761,0.06894980483023905,0.7599591596292221,0.240040840370778,0.9999999999999998,2.2204460492503974e-16,0.8690145599210856,0.13098544007891444,0.882774079975404,0.11722592002459596,0.8907366358749433,0.10926336412505665,1.0,0.0
0.0,986.0,0,0,0,0,0,1,0,0,0.8732394366197183,0.1267605633802817,0.5733713620143471,0.42662863798565287,0.7715152136471108,0.22848478635288932,0.9999999999999998,2.2204460492503974e-16,0.7730787909371125,0.2269212090628877,0.38398024943681436,0.6160197505631856,0.7309252524470241,0.2690747475529759,0.5714285714285714,0.42857142857142855
0.0,987.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.920388241874004,0.07961175812599593,0.7638850986219462,0.23611490137805394,0.9999999999999998,2.2204460492503974e-16,0.7990427463198476,0.2009572536801519,0.9163821662157736,0.08361783378422645,0.8604417602286147,0.13955823977138523,0.8571428571428571,0.14285714285714285
1.0,988.0,1,1,1,1,1,1,1,1,0.0,1.0,0.27017254926145495,0.729827450738545,0.3215954237107073,0.6784045762892926,2.2204460492503974e-16,0.9999999999999998,0.02794047619047619,0.9720595238095239,0.027848005367713233,0.9721519946322867,0.0016556658587798534,0.9983443341412201,0.14285714285714285,0.8571428571428571
0.0,989.0,0,0,0,1,0,0,0,0,0.6666666666666666,0.3333333333333333,0.9292564022311557,0.07074359776884429,0.7606865947489839,0.23931340525101594,2.2204460492503974e-16,0.9999999999999998,0.7747579071888113,0.2252420928111888,0.8617643010784357,0.1382356989215643,0.8863303398394771,0.11366966016052292,0.7142857142857143,0.2857142857142857
1.0,990.0,1,1,1,1,1,1,1,0,0.2682926829268293,0.7317073170731707,0.4117299749944666,0.5882700250055334,0.3125963768807352,0.6874036231192648,2.2204460492503974e-16,0.9999999999999998,0.43079090474472503,0.569209095255275,0.4283372421858992,0.5716627578141009,0.07661436155306522,0.9233856384469348,0.5714285714285714,0.42857142857142855
0.0,991.0,0,0,0,0,0,0,0,0,0.9649122807017544,0.03508771929824561,0.9372054350930232,0.06279456490697674,0.7571965613026052,0.2428034386973948,0.9999999999999998,2.2204460492503974e-16,0.8301881802554056,0.16981181974459414,0.882774079975404,0.11722592002459596,0.9012404742333748,0.09875952576662517,1.0,0.0
1.0,992.0,1,1,1,1,1,1,1,1,0.0,1.0,0.12700140112505076,0.8729985988749492,0.21863159611472907,0.7813684038852713,2.2204460492503974e-16,0.9999999999999998,0.004005747126436782,0.9959942528735632,0.027848005367713233,0.9721519946322867,0.004769583466710858,0.9952304165332891,0.42857142857142855,0.5714285714285714
0.0,993.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.8001377948613353,0.19986220513866465,0.7942478648843455,0.2057521351156543,0.9999999999999998,2.2204460492503974e-16,0.8659344747071622,0.1340655252928377,0.5400327581130593,0.45996724188694077,0.9295600985031309,0.07043990149686902,0.7142857142857143,0.2857142857142857
0.0,994.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9311530830226502,0.06884691697734978,0.7598179149257707,0.24018208507422947,0.9089966992884692,0.09100330071153083,0.8531811816218422,0.14681881837815736,0.9297673675604143,0.07023263243958572,0.8905728851119814,0.10942711488801858,0.8571428571428571,0.14285714285714285
0.0,995.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9227163804568209,0.07728361954317911,0.7631314635778979,0.23686853642210226,0.9999999999999998,2.2204460492503974e-16,0.8185291643839752,0.18147083561602428,0.9163821662157736,0.08361783378422645,0.8680466219999727,0.13195337800002732,1.0,0.0
0.0,996.0,1,1,1,1,0,1,1,1,0.4492753623188406,0.5507246376811594,0.43275142907709174,0.5672485709229083,0.4079753197909104,0.5920246802090896,2.2204460492503974e-16,0.9999999999999998,0.5022491360823065,0.4977508639176935,0.1546662446118271,0.845333755388173,0.08233185555447997,0.91766814444552,0.14285714285714285,0.8571428571428571
0.0,997.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9216640909834668,0.07833590901653324,0.7675920939318768,0.23240790606812328,0.9999999999999998,2.2204460492503974e-16,0.8211832776708715,0.1788167223291287,0.7661916443245443,0.23380835567545574,0.8778146536258181,0.12218534637418184,0.8571428571428571,0.14285714285714285
0.0,998.0,0,0,0,0,0,0,0,0,0.9534883720930233,0.046511627906976744,0.9104482627269166,0.08955173727308337,0.7660119737661907,0.2339880262338092,0.9999999999999998,2.2204460492503974e-16,0.857305526508133,0.14269447349186698,0.9011515763255278,0.09884842367447223,0.8265442873321105,0.17345571266788956,0.8571428571428571,0.14285714285714285
0.0,999.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9311530830226502,0.06884691697734978,0.7598179149257707,0.24018208507422947,0.9089966992884692,0.09100330071153083,0.8531811816218422,0.14681881837815736,0.9297673675604143,0.07023263243958572,0.8905728851119814,0.10942711488801858,0.8571428571428571,0.14285714285714285
0.0,1000.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9308224799557934,0.06917752004420663,0.7602673810673978,0.23973261893260223,0.9999999999999998,2.2204460492503974e-16,0.8447571711310294,0.15524282886897062,0.882774079975404,0.11722592002459596,0.8910974906890832,0.1089025093109168,0.8571428571428571,0.14285714285714285
0.0,1001.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.7656390609226122,0.2343609390773877,0.7800772977360814,0.21992270226391875,0.9999999999999998,2.2204460492503974e-16,0.923417284204843,0.07658271579515726,0.6500990903360702,0.3499009096639299,0.8726756641411607,0.12732433585883926,0.8571428571428571,0.14285714285714285
0.0,1002.0,0,0,0,0,0,0,0,0,0.9649122807017544,0.03508771929824561,0.8693298691830966,0.13067013081690335,0.7942504223525508,0.20574957764744925,0.9999999999999998,2.2204460492503974e-16,0.8906253143599909,0.10937468564000921,0.5205942879884208,0.4794057120115793,0.9579813852629152,0.042018614737084764,0.7142857142857143,0.2857142857142857
1.0,1003.0,1,1,1,1,1,0,1,1,0.2682926829268293,0.7317073170731707,0.4901804418581057,0.5098195581418943,0.30598907910219614,0.6940109208978038,2.2204460492503974e-16,0.9999999999999998,0.32293409122799843,0.6770659087720015,0.5210867572466901,0.47891324275331,0.08434904130832865,0.9156509586916713,0.0,1.0
1.0,1004.0,1,1,1,1,1,1,1,1,0.0,1.0,0.11656553681192272,0.8834344631880773,0.22345933715092936,0.7765406628490708,2.2204460492503974e-16,0.9999999999999998,0.025151580459770114,0.9748484195402298,0.027848005367713233,0.9721519946322867,0.007497568086174189,0.9925024319138258,0.14285714285714285,0.8571428571428571
1.0,1005.0,1,1,1,1,1,1,1,1,0.2682926829268293,0.7317073170731707,0.40085386655503263,0.5991461334449674,0.3136087406301086,0.6863912593698916,2.2204460492503974e-16,0.9999999999999998,0.2791463746694889,0.7208536253305112,0.4283372421858992,0.5716627578141009,0.0755378764750233,0.9244621235249767,0.42857142857142855,0.5714285714285714
1.0,1006.0,1,1,1,1,1,1,1,1,0.0,1.0,0.10200940969210459,0.8979905903078954,0.3931103243769101,0.6068896756230899,2.2204460492503974e-16,0.9999999999999998,0.027773809523809524,0.9722261904761905,0.027848005367713233,0.9721519946322867,0.0005956362602964616,0.9994043637397035,0.2857142857142857,0.7142857142857143
0.0,1007.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.8991098617889275,0.10089013821107246,0.7702900262754601,0.22970997372453983,0.9999999999999998,2.2204460492503974e-16,0.8773150194494684,0.12268498055053141,0.8383403292797156,0.1616596707202844,0.8231784810078162,0.17682151899218385,1.0,0.0
0.0,1008.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9316015476315946,0.06839845236840542,0.7591877438473033,0.24081225615269672,0.9999999999999998,2.2204460492503974e-16,0.8934204435643758,0.10657955643562426,0.9297673675604143,0.07023263243958572,0.8899171937032928,0.11008280629670719,1.0,0.0
0.0,1009.0,1,1,1,1,1,1,1,1,0.4492753623188406,0.5507246376811594,0.3109233087674468,0.6890766912325532,0.38717030875823766,0.6128296912417622,2.2204460492503974e-16,0.9999999999999998,0.2689013409961685,0.7310986590038313,0.08773952621118158,0.9122604737888185,0.07559599697869712,0.9244040030213029,0.0,1.0
0.0,1010.0,0,0,0,0,0,1,0,1,0.6604938271604939,0.3395061728395062,0.5951778822984459,0.404822117701554,0.772154891007428,0.22784510899257188,0.9999999999999998,2.2204460492503974e-16,0.5943434551668082,0.40565654483319186,0.2584526423827211,0.7415473576172789,0.6075631151870609,0.3924368848129391,0.2857142857142857,0.7142857142857143
1.0,1011.0,1,1,1,1,1,1,1,1,0.0,1.0,0.23284429292034337,0.7671557070796566,0.2457760669382717,0.7542239330617283,2.2204460492503974e-16,0.9999999999999998,0.022958521721372395,0.9770414782786276,0.0880042883395302,0.9119957116604698,0.025677996676422454,0.9743220033235775,0.2857142857142857,0.7142857142857143
1.0,1012.0,1,1,1,1,1,1,1,0,0.0,1.0,0.15668071441770037,0.8433192855822996,0.26371889676160704,0.7362811032383931,2.2204460492503974e-16,0.9999999999999998,0.07863147981752533,0.9213685201824746,0.07430678986077363,0.9256932101392263,0.011865037298135817,0.9881349627018642,0.5714285714285714,0.42857142857142855
0.0,1013.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9311530830226502,0.06884691697734978,0.7598179149257707,0.24018208507422947,0.9089966992884692,0.09100330071153083,0.8531811816218422,0.14681881837815736,0.9297673675604143,0.07023263243958572,0.8905728851119814,0.10942711488801858,0.8571428571428571,0.14285714285714285
1.0,1014.0,1,1,1,1,1,1,1,1,0.0,1.0,0.10003503093772348,0.8999649690622765,0.2197067080726681,0.7802932919273317,2.2204460492503974e-16,0.9999999999999998,0.00017241379310344826,0.9998275862068965,0.027848005367713233,0.9721519946322867,0.004103251446572531,0.9958967485534275,0.0,1.0
0.0,1015.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9273606919186237,0.07263930808137631,0.7612227463046258,0.23877725369537425,0.9999999999999998,2.2204460492503974e-16,0.8250414543991645,0.17495854560083507,0.9163821662157736,0.08361783378422645,0.8807938939779192,0.11920610602208086,1.0,0.0
0.0,1016.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9311530830226502,0.06884691697734978,0.7598179149257707,0.24018208507422947,0.9089966992884692,0.09100330071153083,0.8531811816218422,0.14681881837815736,0.9297673675604143,0.07023263243958572,0.8905728851119814,0.10942711488801858,0.8571428571428571,0.14285714285714285
0.0,1017.0,1,1,1,0,0,1,1,0,0.4492753623188406,0.5507246376811594,0.4306792723901419,0.5693207276098581,0.4188017739563842,0.5811982260436157,0.9999999999999998,2.2204460492503974e-16,0.6075992971152624,0.3924007028847376,0.08773952621118158,0.9122604737888185,0.12607996688229295,0.873920033117707,0.7142857142857143,0.2857142857142857
0.0,1018.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9130414011343354,0.08695859886566458,0.7656256307658039,0.23437436923419605,0.9999999999999998,2.2204460492503974e-16,0.8275856383439568,0.1724143616560427,0.9011515763255278,0.09884842367447223,0.8355479805300778,0.1644520194699222,1.0,0.0
0.0,1019.0,1,1,1,1,1,1,1,1,0.4492753623188406,0.5507246376811594,0.4695398408014062,0.5304601591985938,0.31133523815377234,0.6886647618462278,2.2204460492503974e-16,0.9999999999999998,0.3502218531473333,0.6497781468526668,0.24548319827395232,0.7545168017260477,0.10367895976330332,0.8963210402366967,0.2857142857142857,0.7142857142857143
0.0,1020.0,0,0,0,0,0,0,0,0,0.926829268292683,0.07317073170731707,0.8741408982399163,0.12585910176008372,0.7938596852965033,0.20614031470349675,0.5,0.5,0.8147350871521042,0.1852649128478959,0.6738202673211369,0.326179732678863,0.9610184195017142,0.03898158049828578,0.5714285714285714,0.42857142857142855
0.0,1021.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9179022212113029,0.08209777878869706,0.7646980425497902,0.2353019574502097,0.9999999999999998,2.2204460492503974e-16,0.8877898654951637,0.11221013450483619,0.8617643010784357,0.1382356989215643,0.8524794817882115,0.14752051821178852,0.8571428571428571,0.14285714285714285
0.0,1022.0,0,0,0,1,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9352898906281051,0.06471010937189497,0.7580649556010284,0.24193504439897162,2.2204460492503974e-16,0.9999999999999998,0.7258020181792005,0.2741979818207991,0.882774079975404,0.11722592002459596,0.8990704346297251,0.10092956537027492,0.5714285714285714,0.42857142857142855
0.0,1023.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.7651116611876807,0.23488833881231932,0.7966879680729503,0.20331203192704955,0.9999999999999998,2.2204460492503974e-16,0.6760391563179372,0.32396084368206274,0.3656930531411312,0.6343069468588688,0.9088295521821641,0.09117044781783587,0.7142857142857143,0.2857142857142857
0.0,1024.0,0,0,0,0,0,1,1,0,0.8333333333333334,0.16666666666666666,0.6766852673655748,0.3233147326344252,0.7757906010061922,0.22420939899380793,0.9999999999999998,2.2204460492503974e-16,0.9037312271062272,0.0962687728937729,0.29061930675501463,0.7093806932449854,0.4068678496317637,0.5931321503682363,0.8571428571428571,0.14285714285714285
0.0,1025.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9316015476315946,0.06839845236840542,0.7591877438473033,0.24081225615269672,0.9999999999999998,2.2204460492503974e-16,0.8934204435643758,0.10657955643562426,0.9297673675604143,0.07023263243958572,0.8899171937032928,0.11008280629670719,1.0,0.0
0.0,1026.0,0,0,0,0,0,0,0,0,0.926829268292683,0.07317073170731707,0.9536823397125346,0.046317660287465395,0.7515677342653042,0.24843226573469593,0.9999999999999998,2.2204460492503974e-16,0.8671295756208357,0.1328704243791641,0.9102038043882227,0.08979619561177735,0.8889867358051864,0.11101326419481355,0.8571428571428571,0.14285714285714285
0.0,1027.0,0,0,0,0,0,0,0,0,0.9534883720930233,0.046511627906976744,0.9179810686300747,0.08201893136992529,0.7645885778094749,0.23541142219052535,0.9999999999999998,2.2204460492503974e-16,0.8890916548089011,0.11090834519109898,0.9163821662157736,0.08361783378422645,0.8522701058013782,0.14772989419862184,0.8571428571428571,0.14285714285714285
0.0,1028.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9240595954034552,0.07594040459654479,0.7624476344695184,0.23755236553048142,0.9999999999999998,2.2204460492503974e-16,0.723492250794573,0.27650774920542703,0.9163821662157736,0.08361783378422645,0.8710300137161486,0.12896998628385137,0.7142857142857143,0.2857142857142857
0.0,1029.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.8060523140095123,0.19394768599048776,0.790674465410161,0.20932553458983896,0.9999999999999998,2.2204460492503974e-16,0.9067553744117203,0.09324462558827981,0.6907366797005049,0.3092633202994951,0.9275371040808345,0.07246289591916551,1.0,0.0
0.0,1030.0,1,1,1,0,0,1,1,1,0.4492753623188406,0.5507246376811594,0.4349752480941732,0.5650247519058268,0.31022471166074983,0.6897752883392503,0.9999999999999998,2.2204460492503974e-16,0.7998544579878926,0.20014554201210707,0.33878739741933966,0.6612126025806603,0.07738542763504352,0.9226145723649565,0.2857142857142857,0.7142857142857143
0.0,1031.0,0,0,0,0,0,0,0,0,0.6604938271604939,0.3395061728395062,0.9825126587176833,0.01748734128231667,0.7032690752997479,0.29673092470025203,0.9999999999999998,2.2204460492503974e-16,0.9284442459445402,0.07155575405545968,0.6976353482442549,0.30236465175574523,0.9932454654220128,0.0067545345779872834,0.5714285714285714,0.42857142857142855
0.0,1032.0,0,1,0,0,0,1,0,0,0.8333333333333334,0.16666666666666666,0.38928973048524307,0.6107102695147569,0.5849802323534298,0.4150197676465701,0.9999999999999998,2.2204460492503974e-16,0.9126726190476191,0.08732738095238095,0.06634923247232934,0.9336507675276706,0.6194649681332487,0.3805350318667513,0.8571428571428571,0.14285714285714285
1.0,1033.0,1,1,1,1,1,1,1,1,0.0,1.0,0.05938516891716761,0.9406148310828324,0.2886544433942981,0.7113455566057021,2.2204460492503974e-16,0.9999999999999998,0.07815476190476191,0.9218452380952381,0.03606310924384219,0.9639368907561578,0.0026271199952636604,0.9973728800047363,0.2857142857142857,0.7142857142857143
0.0,1034.0,0,0,0,0,0,1,0,1,0.6604938271604939,0.3395061728395062,0.6988165629182205,0.3011834370817795,0.552348726145732,0.4476512738542678,0.9999999999999998,2.2204460492503974e-16,0.7379726850990457,0.26202731490095443,0.305009415659561,0.694990584340439,0.9945815662541162,0.005418433745883771,0.2857142857142857,0.7142857142857143
0.0,1035.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.8052209226859552,0.1947790773140448,0.7947543246982511,0.20524567530174911,0.9999999999999998,2.2204460492503974e-16,0.899725021624545,0.10027497837545479,0.5400327581130593,0.45996724188694077,0.931890973121968,0.068109026878032,0.7142857142857143,0.2857142857142857
0.0,1036.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.6981054886758891,0.3018945113241109,0.7939737385774471,0.20602626142255298,0.5,0.5,0.5190327556186805,0.48096724438131955,0.3656930531411312,0.6343069468588688,0.877103367525636,0.12289663247436403,0.7142857142857143,0.2857142857142857
0.0,1037.0,0,0,0,1,0,0,0,0,0.8732394366197183,0.1267605633802817,0.9299323416912323,0.07006765830876767,0.762869803160195,0.2371301968398048,2.2204460492503974e-16,0.9999999999999998,0.761581159811002,0.23841884018899775,0.798327727090004,0.20167227290999595,0.8865120957058579,0.11348790429414209,1.0,0.0
0.0,1038.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.5778651721122078,0.4221348278877922,0.7762599680165047,0.22374003198349524,0.9999999999999998,2.2204460492503974e-16,0.7736422216641747,0.22635777833582543,0.3128065012858817,0.6871934987141183,0.681862046570783,0.318137953429217,0.5714285714285714,0.42857142857142855
0.0,1039.0,0,0,0,0,0,0,0,0,0.8732394366197183,0.1267605633802817,0.912933442030437,0.08706655796956296,0.7657749864495142,0.2342250135504858,0.9999999999999998,2.2204460492503974e-16,0.8887589573824383,0.11124104261756171,0.8383403292797156,0.1616596707202844,0.8358801253959636,0.16411987460403638,1.0,0.0
0.0,1040.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.6104820469373838,0.38951795306261616,0.7817088594541115,0.2182911405458885,0.5,0.5,0.5921049927971577,0.4078950072028422,0.4295363162504897,0.5704636837495104,0.7955717366521637,0.20442826334783631,0.8571428571428571,0.14285714285714285
0.0,1041.0,0,0,0,0,0,1,0,0,0.8732394366197183,0.1267605633802817,0.845736556101133,0.15426344389886698,0.7973288128138606,0.2026711871861393,0.9999999999999998,2.2204460492503974e-16,0.8647608743747567,0.13523912562524334,0.378422497785,0.6215775022150001,0.8784083274504217,0.12159167254957821,0.7142857142857143,0.2857142857142857
1.0,1042.0,1,1,1,1,1,1,1,1,0.0,1.0,0.07587894500956416,0.9241210549904358,0.2005322749642194,0.7994677250357803,2.2204460492503974e-16,0.9999999999999998,0.0,1.0,0.013120544564158036,0.986879455435842,0.003029994463280783,0.9969700055367192,0.2857142857142857,0.7142857142857143
0.0,1043.0,0,0,0,0,0,0,0,0,0.9534883720930233,0.046511627906976744,0.9311030972966212,0.06889690270337877,0.7598866899605282,0.2401133100394717,0.9999999999999998,2.2204460492503974e-16,0.8869630344760014,0.11303696552399863,0.9297673675604143,0.07023263243958572,0.8906524948517986,0.10934750514820135,1.0,0.0
0.0,1044.0,0,0,0,0,0,0,0,0,0.6604938271604939,0.3395061728395062,0.9692513783435664,0.03074862165643354,0.755541626224824,0.2444583737751762,0.9999999999999998,2.2204460492503974e-16,0.8028104141299075,0.19718958587009225,0.6469345995728787,0.35306540042712126,0.7188530885287814,0.28114691147121856,0.8571428571428571,0.14285714285714285
0.0,1045.0,1,0,0,1,0,1,1,0,0.4492753623188406,0.5507246376811594,0.6387095086707705,0.3612904913292295,0.5864455174825685,0.41355448251743154,2.2204460492503974e-16,0.9999999999999998,0.5892624686165203,0.4107375313834797,0.19912832824279397,0.800871671757206,0.2576593411583473,0.7423406588416527,0.5714285714285714,0.42857142857142855
0.0,1046.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.9147125607030047,0.08528743929699528,0.7918586959183718,0.20814130408162831,0.9999999999999998,2.2204460492503974e-16,0.9258484546907462,0.07415154530925397,0.4637024670415017,0.5362975329584984,0.7879008115274593,0.21209918847254067,0.8571428571428571,0.14285714285714285
0.0,1047.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.9181034312522437,0.08189656874775629,0.7644176033694683,0.23558239663053165,0.9999999999999998,2.2204460492503974e-16,0.8803168311065532,0.11968316889344656,0.9163821662157736,0.08361783378422645,0.8519443265530465,0.14805567344695345,0.8571428571428571,0.14285714285714285
1.0,1048.0,1,1,1,1,1,1,1,1,0.0,1.0,0.03674482274075053,0.9632551772592495,0.38817429614160587,0.6118257038583942,2.2204460492503974e-16,0.9999999999999998,0.005,0.995,0.03004072635465653,0.9699592736453435,0.014228082616425053,0.985771917383575,0.42857142857142855,0.5714285714285714
1.0,1049.0,1,1,1,1,1,1,1,1,0.2682926829268293,0.7317073170731707,0.4352325311412326,0.5647674688587674,0.31014859334637485,0.689851406653625,2.2204460492503974e-16,0.9999999999999998,0.40403608579718175,0.5959639142028184,0.4738868805114627,0.5261131194885372,0.07714280185965672,0.9228571981403433,0.2857142857142857,0.7142857142857143
0.0,1050.0,0,0,0,0,0,1,0,0,0.6604938271604939,0.3395061728395062,0.6981054886758891,0.3018945113241109,0.7939737385774471,0.20602626142255298,0.5,0.5,0.5190327556186805,0.48096724438131955,0.3656930531411312,0.6343069468588688,0.877103367525636,0.12289663247436403,0.7142857142857143,0.2857142857142857
0.0,1051.0,1,0,0,1,1,1,1,1,0.4492753623188406,0.5507246376811594,0.5597898146108029,0.44021018538919704,0.5832517246340978,0.41674827536590214,2.2204460492503974e-16,0.9999999999999998,0.4886861227516121,0.511313877248388,0.21186827569623773,0.7881317243037622,0.1908223429806074,0.8091776570193926,0.2857142857142857,0.7142857142857143
1.0,1052.0,1,1,1,1,1,0,1,1,0.2682926829268293,0.7317073170731707,0.4902417648230153,0.5097582351769847,0.3059781994640475,0.6940218005359523,2.2204460492503974e-16,0.9999999999999998,0.24577381828387385,0.7542261817161261,0.5210867572466901,0.47891324275331,0.08429249151667195,0.915707508483328,0.0,1.0
1.0,1053.0,1,0,0,1,1,0,1,1,0.0,1.0,0.8857658971661014,0.11423410283389858,0.756330042601829,0.2436699573981711,2.2204460492503974e-16,0.9999999999999998,0.269528712187098,0.7304712878129022,0.5392121150043838,0.46078788499561607,0.43401466363455987,0.5659853363654401,0.14285714285714285,0.8571428571428571
1.0,1054.0,1,1,1,1,1,1,1,1,0.16666666666666666,0.8333333333333334,0.22762365591051148,0.7723763440894885,0.24932439818925037,0.7506756018107495,2.2204460492503974e-16,0.9999999999999998,0.18734576553181104,0.812654234468189,0.15509862833654017,0.8449013716634598,0.024029091950989456,0.9759709080490105,0.14285714285714285,0.8571428571428571
0.0,1055.0,0,0,0,0,0,0,0,0,0.8811881188118812,0.1188118811881188,0.931409680908832,0.06859031909116795,0.7594602508993825,0.2405397491006174,0.9999999999999998,2.2204460492503974e-16,0.8753627512566835,0.12463724874331655,0.9297673675604143,0.07023263243958572,0.8901625662134702,0.10983743378652971,1.0,0.0
0.0,1056.0,0,0,0,0,0,0,0,0,0.9649122807017544,0.03508771929824561,0.8705672574321379,0.12943274256786214,0.7938876584777094,0.20611234152229058,0.5,0.5,0.8213487453919066,0.1786512546080935,0.6738202673211369,0.326179732678863,0.9607190981421606,0.03928090185783939,0.5714285714285714,0.42857142857142855
